id_solicitud,id_estudiante,id_periodo,id_curso,id_sede,id_horario,fecha,resultado
1014,32,2,1,2,1,2024-07-03,ASIGNADA
1015,32,2,8,1,1,2024-07-01,ASIGNADA
1016,32,2,7,3,2,2024-07-08,ASIGNADA
1017,40,2,2,1,1,2024-07-01,ASIGNADA
1018,40,2,3,1,2,2024-07-09,ASIGNADA
1019,40,2,4,1,1,2024-07-03,ASIGNADA
1020,40,2,1,1,1,2024-07-01,ASIGNADA
1021,46,2,3,2,3,2024-07-02,ASIGNADA
1022,46,2,1,1,2,2024-07-07,ASIGNADA
1023,46,2,2,2,1,2024-07-11,ASIGNADA
1024,46,2,9,1,1,2024-07-04,NO_ELEGIBLE
1025,121,2,6,2,1,2024-07-08,DESISTIDA
1026,121,2,9,1,1,2024-07-05,ASIGNADA
1027,121,2,8,2,2,2024-07-01,ASIGNADA
1028,121,2,3,1,1,2024-07-11,ASIGNADA
1029,20,2,9,2,2,2024-07-03,ASIGNADA
1030,20,2,5,2,2,2024-07-11,ASIGNADA
1031,20,2,3,1,2,2024-07-05,ASIGNADA
1032,20,2,6,2,1,2024-07-10,ASIGNADA
1033,66,2,1,1,1,2024-07-02,ASIGNADA
1034,66,2,5,2,1,2024-07-10,ASIGNADA
1035,66,2,7,1,1,2024-07-08,DESISTIDA
1036,66,2,6,1,2,2024-07-03,ASIGNADA
1037,225,2,5,1,1,2024-07-04,ASIGNADA
1038,225,2,4,2,2,2024-07-05,ASIGNADA
1039,225,2,3,1,2,2024-07-01,ASIGNADA
1040,225,2,9,2,1,2024-07-04,ASIGNADA
1041,195,2,1,1,1,2024-07-02,ASIGNADA
1042,195,2,6,1,2,2024-07-08,ASIGNADA
1043,195,2,4,1,2,2024-07-09,ASIGNADA
1044,195,2,3,1,2,2024-07-04,ASIGNADA
1045,234,2,3,1,1,2024-07-10,ASIGNADA
1046,234,2,6,1,1,2024-07-03,ASIGNADA
1047,234,2,7,3,3,2024-07-03,ASIGNADA
1048,234,2,5,2,1,2024-07-06,ASIGNADA
1049,205,2,6,1,1,2024-07-03,DESISTIDA
1050,205,2,8,2,2,2024-07-05,ASIGNADA
1051,205,2,7,3,1,2024-07-04,ASIGNADA
1052,205,2,5,1,1,2024-07-02,DESISTIDA
1053,171,2,7,1,1,2024-07-02,NO_ELEGIBLE
1054,171,2,3,2,1,2024-07-10,ASIGNADA
1055,171,2,5,1,3,2024-07-05,ASIGNADA
1056,171,2,8,1,1,2024-07-07,ASIGNADA
1057,8,2,4,1,2,2024-07-09,ASIGNADA
1058,8,2,3,1,1,2024-07-04,ASIGNADA
1059,8,2,8,3,3,2024-07-09,ASIGNADA
1060,8,2,2,1,1,2024-07-01,ASIGNADA
1061,178,2,9,3,2,2024-07-10,ASIGNADA
1062,178,2,4,1,3,2024-07-11,ASIGNADA
1063,178,2,7,1,1,2024-07-06,ASIGNADA
1064,178,2,6,1,1,2024-07-01,NO_ELEGIBLE
1065,60,2,2,1,1,2024-07-03,SIN_CUPO
1066,60,2,7,1,3,2024-07-09,ASIGNADA
1067,60,2,9,1,2,2024-07-04,ASIGNADA
1068,60,2,6,1,2,2024-07-11,ASIGNADA
1069,114,2,2,2,1,2024-07-02,ASIGNADA
1070,114,2,6,1,2,2024-07-06,ASIGNADA
1071,114,2,8,2,1,2024-07-01,ASIGNADA
1072,114,2,5,2,2,2024-07-10,ASIGNADA
1073,98,2,9,1,2,2024-07-01,ASIGNADA
1074,98,2,3,1,1,2024-07-08,SIN_CUPO
1075,98,2,8,2,1,2024-07-10,ASIGNADA
1076,98,2,2,1,1,2024-07-01,SIN_CUPO
1077,197,2,6,1,3,2024-07-11,ASIGNADA
1078,197,2,7,2,1,2024-07-01,ASIGNADA
1079,197,2,9,1,1,2024-07-10,ASIGNADA
1080,197,2,5,1,2,2024-07-03,ASIGNADA
1081,203,2,3,3,1,2024-07-07,ASIGNADA
1082,203,2,2,1,2,2024-07-11,ASIGNADA
1083,203,2,6,1,2,2024-07-03,ASIGNADA
1084,203,2,8,1,1,2024-07-03,ASIGNADA
1085,77,2,4,2,1,2024-07-05,ASIGNADA
1086,77,2,1,2,1,2024-07-01,ASIGNADA
1087,77,2,9,1,1,2024-07-11,ASIGNADA
1088,77,2,3,1,1,2024-07-10,SIN_CUPO
1089,152,2,8,1,1,2024-07-05,SIN_CUPO
1090,152,2,1,1,1,2024-07-04,ASIGNADA
1091,152,2,4,1,2,2024-07-05,DESISTIDA
1092,152,2,9,1,2,2024-07-10,ASIGNADA
1093,21,2,1,3,1,2024-07-09,ASIGNADA
1094,21,2,2,1,1,2024-07-08,SIN_CUPO
1095,21,2,5,1,1,2024-07-01,ASIGNADA
1096,21,2,6,1,1,2024-07-05,ASIGNADA
1097,70,2,2,3,2,2024-07-02,ASIGNADA
1098,70,2,3,1,2,2024-07-05,ASIGNADA
1099,70,2,5,1,3,2024-07-04,ASIGNADA
1100,70,2,4,1,2,2024-07-05,ASIGNADA
1101,235,2,6,3,2,2024-07-09,ASIGNADA
1102,235,2,9,2,1,2024-07-11,ASIGNADA
1103,235,2,5,2,1,2024-07-10,ASIGNADA
1104,235,2,4,1,3,2024-07-03,ASIGNADA
1105,16,2,4,1,1,2024-07-05,ASIGNADA
1106,16,2,1,2,1,2024-07-03,ASIGNADA
1107,16,2,3,3,1,2024-07-07,ASIGNADA
1108,16,2,9,3,2,2024-07-06,ASIGNADA
1109,174,2,1,1,1,2024-07-03,SIN_CUPO
1110,174,2,7,1,1,2024-07-03,DESISTIDA
1111,174,2,4,3,2,2024-07-03,ASIGNADA
1112,174,2,9,1,2,2024-07-09,ASIGNADA
1113,159,2,5,2,1,2024-07-03,ASIGNADA
1114,159,2,7,1,3,2024-07-05,ASIGNADA
1115,159,2,6,3,1,2024-07-01,ASIGNADA
1116,159,2,4,1,1,2024-07-11,ASIGNADA
1117,196,2,2,3,1,2024-07-09,ASIGNADA
1118,196,2,5,1,1,2024-07-09,SIN_CUPO
1119,196,2,3,1,1,2024-07-08,SIN_CUPO
1120,196,2,1,2,2,2024-07-01,ASIGNADA
1121,147,2,4,2,3,2024-07-07,ASIGNADA
1122,147,2,6,2,1,2024-07-09,ASIGNADA
1123,147,2,8,1,1,2024-07-08,SIN_CUPO
1124,147,2,3,1,3,2024-07-01,ASIGNADA
1125,212,2,3,2,2,2024-07-05,ASIGNADA
1126,212,2,2,2,1,2024-07-11,NO_ELEGIBLE
1127,212,2,8,1,2,2024-07-05,ASIGNADA
1128,212,2,6,1,1,2024-07-05,SIN_CUPO
1129,83,2,3,1,3,2024-07-11,ASIGNADA
1130,83,2,7,1,1,2024-07-09,NO_ELEGIBLE
1131,83,2,9,3,1,2024-07-01,ASIGNADA
1132,83,2,4,1,1,2024-07-04,SIN_CUPO
1133,89,2,3,1,1,2024-07-09,SIN_CUPO
1134,89,2,5,1,1,2024-07-03,SIN_CUPO
1135,89,2,7,1,2,2024-07-08,ASIGNADA
1136,89,2,2,1,2,2024-07-07,NO_ELEGIBLE
1137,15,2,4,1,3,2024-07-06,ASIGNADA
1138,15,2,8,1,2,2024-07-11,ASIGNADA
1139,15,2,9,2,1,2024-07-06,ASIGNADA
1140,15,2,6,1,1,2024-07-10,DESISTIDA
1141,216,2,7,1,2,2024-07-03,ASIGNADA
1142,216,2,2,2,2,2024-07-09,ASIGNADA
1143,216,2,4,1,1,2024-07-02,NO_ELEGIBLE
1144,216,2,3,1,1,2024-07-08,SIN_CUPO
1145,1,2,1,3,2,2024-07-07,ASIGNADA
1146,1,2,9,1,1,2024-07-03,NO_ELEGIBLE
1147,1,2,5,3,1,2024-07-01,ASIGNADA
1148,1,2,3,1,1,2024-07-07,SIN_CUPO
1149,215,2,5,2,1,2024-07-04,ASIGNADA
1150,215,2,8,1,1,2024-07-06,SIN_CUPO
1151,215,2,7,3,1,2024-07-06,ASIGNADA
1152,215,2,4,3,1,2024-07-05,ASIGNADA
1153,7,2,6,3,2,2024-07-07,ASIGNADA
1154,7,2,1,1,1,2024-07-07,SIN_CUPO
1155,7,2,9,3,1,2024-07-04,ASIGNADA
1156,7,2,3,1,3,2024-07-06,ASIGNADA
1157,24,2,7,2,2,2024-07-05,ASIGNADA
1158,24,2,9,1,1,2024-07-04,ASIGNADA
1159,24,2,1,2,2,2024-07-11,ASIGNADA
1160,24,2,2,2,2,2024-07-04,ASIGNADA
1161,105,2,3,1,3,2024-07-07,ASIGNADA
1162,105,2,1,3,1,2024-07-02,ASIGNADA
1163,105,2,6,3,2,2024-07-09,ASIGNADA
1164,105,2,5,2,3,2024-07-09,ASIGNADA
1165,192,2,4,3,2,2024-07-11,ASIGNADA
1166,192,2,6,1,2,2024-07-10,ASIGNADA
1167,192,2,5,3,3,2024-07-11,ASIGNADA
1168,192,2,1,3,2,2024-07-04,ASIGNADA
1169,165,2,8,3,1,2024-07-11,ASIGNADA
1170,165,2,6,1,1,2024-07-10,SIN_CUPO
1171,165,2,9,2,2,2024-07-02,ASIGNADA
1172,165,2,2,1,1,2024-07-11,SIN_CUPO
1173,73,2,9,3,2,2024-07-10,ASIGNADA
1174,73,2,8,1,1,2024-07-03,SIN_CUPO
1175,73,2,4,1,1,2024-07-10,SIN_CUPO
1176,73,2,5,2,3,2024-07-10,ASIGNADA
1177,18,2,5,1,1,2024-07-11,SIN_CUPO
1178,18,2,7,1,1,2024-07-07,ASIGNADA
1179,18,2,9,1,1,2024-07-04,ASIGNADA
1180,18,2,1,1,1,2024-07-09,SIN_CUPO
1181,17,2,5,1,1,2024-07-05,SIN_CUPO
1182,17,2,4,1,1,2024-07-04,SIN_CUPO
1183,17,2,2,2,1,2024-07-01,ASIGNADA
1184,17,2,1,1,1,2024-07-04,SIN_CUPO
1185,193,2,6,2,3,2024-07-04,ASIGNADA
1186,193,2,1,1,1,2024-07-02,SIN_CUPO
1187,193,2,7,2,1,2024-07-10,ASIGNADA
1188,193,2,8,2,1,2024-07-03,ASIGNADA
1189,127,2,9,2,1,2024-07-05,ASIGNADA
1190,127,2,2,2,2,2024-07-11,ASIGNADA
1191,127,2,7,1,1,2024-07-11,ASIGNADA
1192,127,2,6,1,2,2024-07-02,NO_ELEGIBLE
1193,79,2,9,1,2,2024-07-02,ASIGNADA
1194,79,2,6,1,3,2024-07-02,ASIGNADA
1195,79,2,3,2,1,2024-07-09,ASIGNADA
1196,79,2,5,1,1,2024-07-03,SIN_CUPO
1197,239,2,9,3,1,2024-07-05,ASIGNADA
1198,239,2,8,1,2,2024-07-09,ASIGNADA
1199,239,2,6,1,2,2024-07-03,ASIGNADA
1200,239,2,1,3,2,2024-07-06,ASIGNADA
1201,141,2,3,1,1,2024-07-08,SIN_CUPO
1202,141,2,2,2,2,2024-07-04,ASIGNADA
1203,141,2,4,2,1,2024-07-04,ASIGNADA
1204,141,2,7,1,1,2024-07-08,ASIGNADA
1205,10,2,1,2,1,2024-07-03,ASIGNADA
1206,10,2,7,1,2,2024-07-11,ASIGNADA
1207,10,2,3,2,1,2024-07-03,DESISTIDA
1208,10,2,9,1,3,2024-07-08,ASIGNADA
1209,183,2,3,1,2,2024-07-03,ASIGNADA
1210,183,2,8,1,1,2024-07-08,SIN_CUPO
1211,183,2,7,1,1,2024-07-08,ASIGNADA
1212,183,2,6,2,3,2024-07-01,ASIGNADA
1213,130,2,7,1,3,2024-07-10,ASIGNADA
1214,130,2,2,1,1,2024-07-03,NO_ELEGIBLE
1215,130,2,8,3,2,2024-07-03,ASIGNADA
1216,130,2,3,2,1,2024-07-04,ASIGNADA
1217,221,2,7,3,1,2024-07-09,ASIGNADA
1218,221,2,8,3,2,2024-07-02,ASIGNADA
1219,221,2,4,1,2,2024-07-10,ASIGNADA
1220,221,2,5,1,1,2024-07-01,SIN_CUPO
1221,218,2,5,1,2,2024-07-07,ASIGNADA
1222,218,2,6,1,2,2024-07-09,ASIGNADA
1223,218,2,1,1,1,2024-07-07,SIN_CUPO
1224,218,2,8,3,3,2024-07-08,ASIGNADA
1225,63,2,4,2,2,2024-07-03,ASIGNADA
1226,63,2,3,1,1,2024-07-06,SIN_CUPO
1227,63,2,1,1,1,2024-07-10,SIN_CUPO
1228,63,2,6,1,1,2024-07-10,SIN_CUPO
1229,44,2,6,1,3,2024-07-11,ASIGNADA
1230,44,2,3,2,1,2024-07-03,ASIGNADA
1231,44,2,5,2,1,2024-07-05,ASIGNADA
1232,44,2,7,1,1,2024-07-11,NO_ELEGIBLE
1233,103,2,2,1,2,2024-07-07,ASIGNADA
1234,103,2,9,3,1,2024-07-06,ASIGNADA
1235,103,2,7,1,1,2024-07-08,SIN_CUPO
1236,103,2,5,2,2,2024-07-08,ASIGNADA
1237,132,2,3,1,1,2024-07-08,SIN_CUPO
1238,132,2,2,1,1,2024-07-09,SIN_CUPO
1239,132,2,4,2,1,2024-07-05,ASIGNADA
1240,132,2,6,2,3,2024-07-09,ASIGNADA
1241,87,2,7,3,3,2024-07-01,ASIGNADA
1242,87,2,1,3,2,2024-07-09,ASIGNADA
1243,87,2,8,1,2,2024-07-06,ASIGNADA
1244,87,2,5,2,2,2024-07-05,ASIGNADA
1245,111,2,3,1,1,2024-07-09,SIN_CUPO
1246,111,2,6,1,1,2024-07-09,SIN_CUPO
1247,111,2,5,3,2,2024-07-06,ASIGNADA
1248,111,2,2,1,1,2024-07-10,SIN_CUPO
1249,110,2,8,1,2,2024-07-07,ASIGNADA
1250,110,2,7,1,2,2024-07-07,ASIGNADA
1251,110,2,6,3,2,2024-07-03,ASIGNADA
1252,110,2,5,3,2,2024-07-09,ASIGNADA
1253,49,2,4,2,3,2024-07-05,ASIGNADA
1254,49,2,2,1,1,2024-07-01,SIN_CUPO
1255,49,2,8,3,2,2024-07-01,ASIGNADA
1256,49,2,5,3,2,2024-07-03,ASIGNADA
1257,129,2,8,2,3,2024-07-10,ASIGNADA
1258,129,2,5,1,1,2024-07-11,SIN_CUPO
1259,129,2,9,3,2,2024-07-04,ASIGNADA
1260,129,2,6,3,1,2024-07-04,ASIGNADA
1261,14,2,9,2,2,2024-07-06,ASIGNADA
1262,14,2,4,1,3,2024-07-03,ASIGNADA
1263,14,2,5,1,3,2024-07-06,ASIGNADA
1264,14,2,8,3,1,2024-07-11,ASIGNADA
1265,71,2,3,1,1,2024-07-04,SIN_CUPO
1266,71,2,2,1,2,2024-07-03,ASIGNADA
1267,71,2,1,1,1,2024-07-11,SIN_CUPO
1268,71,2,7,1,1,2024-07-10,DESISTIDA
1269,182,2,6,1,2,2024-07-07,ASIGNADA
1270,182,2,5,3,1,2024-07-03,ASIGNADA
1271,182,2,4,1,3,2024-07-03,ASIGNADA
1272,182,2,1,3,3,2024-07-06,ASIGNADA
1273,238,2,6,2,3,2024-07-03,ASIGNADA
1274,238,2,1,1,1,2024-07-06,SIN_CUPO
1275,238,2,2,2,3,2024-07-06,ASIGNADA
1276,238,2,9,1,1,2024-07-03,SIN_CUPO
1277,45,2,9,1,1,2024-07-11,SIN_CUPO
1278,45,2,4,1,1,2024-07-01,SIN_CUPO
1279,45,2,8,1,2,2024-07-08,ASIGNADA
1280,45,2,5,1,3,2024-07-03,ASIGNADA
1281,12,2,3,2,1,2024-07-01,ASIGNADA
1282,12,2,4,2,2,2024-07-05,ASIGNADA
1283,12,2,1,2,2,2024-07-11,DESISTIDA
1284,12,2,8,1,1,2024-07-07,SIN_CUPO
1285,211,2,4,1,3,2024-07-07,ASIGNADA
1286,211,2,3,1,2,2024-07-07,ASIGNADA
1287,211,2,5,1,3,2024-07-07,ASIGNADA
1288,211,2,6,2,3,2024-07-03,ASIGNADA
1289,104,2,8,1,2,2024-07-09,ASIGNADA
1290,104,2,1,2,2,2024-07-02,ASIGNADA
1291,104,2,7,2,1,2024-07-04,DESISTIDA
1292,104,2,9,2,1,2024-07-01,ASIGNADA
1293,112,2,5,1,1,2024-07-04,SIN_CUPO
1294,112,2,3,1,1,2024-07-01,SIN_CUPO
1295,112,2,1,1,3,2024-07-01,NO_ELEGIBLE
1296,112,2,6,1,2,2024-07-07,ASIGNADA
1297,157,2,2,1,1,2024-07-04,SIN_CUPO
1298,157,2,8,1,2,2024-07-02,ASIGNADA
1299,157,2,7,3,3,2024-07-05,ASIGNADA
1300,157,2,5,1,1,2024-07-07,SIN_CUPO
1301,149,2,1,1,1,2024-07-10,SIN_CUPO
1302,149,2,7,1,2,2024-07-06,ASIGNADA
1303,149,2,3,1,1,2024-07-08,SIN_CUPO
1304,149,2,5,1,2,2024-07-01,ASIGNADA
1305,202,2,5,2,1,2024-07-03,ASIGNADA
1306,202,2,9,1,1,2024-07-11,SIN_CUPO
1307,202,2,1,1,1,2024-07-02,SIN_CUPO
1308,202,2,8,3,1,2024-07-09,ASIGNADA
1309,88,2,8,3,2,2024-07-02,ASIGNADA
1310,88,2,1,3,2,2024-07-05,ASIGNADA
1311,88,2,7,3,1,2024-07-08,ASIGNADA
1312,88,2,2,1,1,2024-07-10,SIN_CUPO
1313,139,2,5,2,3,2024-07-09,ASIGNADA
1314,139,2,6,3,1,2024-07-08,NO_ELEGIBLE
1315,139,2,1,2,2,2024-07-03,ASIGNADA
1316,139,2,7,2,2,2024-07-10,ASIGNADA
1317,116,2,8,3,3,2024-07-09,ASIGNADA
1318,116,2,7,2,1,2024-07-05,ASIGNADA
1319,116,2,9,1,1,2024-07-05,SIN_CUPO
1320,116,2,2,3,1,2024-07-06,ASIGNADA
1321,208,2,8,1,1,2024-07-01,SIN_CUPO
1322,208,2,5,1,1,2024-07-06,SIN_CUPO
1323,208,2,4,2,1,2024-07-09,ASIGNADA
1324,208,2,3,1,1,2024-07-01,SIN_CUPO
1325,95,2,2,1,2,2024-07-02,ASIGNADA
1326,95,2,6,1,1,2024-07-10,SIN_CUPO
1327,95,2,8,1,2,2024-07-01,NO_ELEGIBLE
1328,95,2,1,3,1,2024-07-06,ASIGNADA
1329,84,2,8,1,2,2024-07-11,ASIGNADA
1330,84,2,7,1,1,2024-07-05,NO_ELEGIBLE
1331,84,2,2,2,3,2024-07-06,ASIGNADA
1332,84,2,1,1,1,2024-07-03,SIN_CUPO
1333,146,2,5,2,1,2024-07-01,NO_ELEGIBLE
1334,146,2,9,2,1,2024-07-02,ASIGNADA
1335,146,2,2,3,1,2024-07-09,ASIGNADA
1336,146,2,1,3,1,2024-07-03,ASIGNADA
1337,19,2,6,1,1,2024-07-09,SIN_CUPO
1338,19,2,4,1,1,2024-07-01,SIN_CUPO
1339,19,2,7,2,3,2024-07-03,ASIGNADA
1340,19,2,2,1,1,2024-07-03,SIN_CUPO
1341,86,2,2,2,1,2024-07-11,ASIGNADA
1342,86,2,4,2,3,2024-07-07,ASIGNADA
1343,86,2,6,3,1,2024-07-06,ASIGNADA
1344,86,2,8,1,1,2024-07-09,SIN_CUPO
1345,125,2,4,1,3,2024-07-06,ASIGNADA
1346,125,2,5,1,1,2024-07-01,SIN_CUPO
1347,125,2,3,2,3,2024-07-07,ASIGNADA
1348,125,2,9,3,1,2024-07-07,ASIGNADA
1349,188,2,1,1,1,2024-07-07,SIN_CUPO
1350,188,2,3,1,3,2024-07-08,ASIGNADA
1351,188,2,6,1,1,2024-07-08,SIN_CUPO
1352,188,2,7,1,1,2024-07-08,SIN_CUPO
1353,223,2,1,1,2,2024-07-02,DESISTIDA
1354,223,2,5,1,2,2024-07-10,ASIGNADA
1355,223,2,4,3,1,2024-07-11,ASIGNADA
1356,223,2,2,2,1,2024-07-06,DESISTIDA
1357,3,2,2,2,1,2024-07-03,NO_ELEGIBLE
1358,3,2,8,2,1,2024-07-06,ASIGNADA
1359,3,2,3,3,3,2024-07-06,ASIGNADA
1360,3,2,7,1,1,2024-07-11,SIN_CUPO
1361,78,2,7,1,1,2024-07-03,SIN_CUPO
1362,78,2,3,1,2,2024-07-11,ASIGNADA
1363,78,2,1,1,2,2024-07-06,ASIGNADA
1364,78,2,6,2,3,2024-07-02,ASIGNADA
1365,166,2,4,1,1,2024-07-04,NO_ELEGIBLE
1366,166,2,6,1,2,2024-07-07,ASIGNADA
1367,166,2,3,3,2,2024-07-10,ASIGNADA
1368,166,2,8,1,2,2024-07-10,ASIGNADA
1369,122,2,5,1,2,2024-07-11,ASIGNADA
1370,122,2,4,3,1,2024-07-08,ASIGNADA
1371,122,2,1,1,1,2024-07-04,SIN_CUPO
1372,122,2,6,3,1,2024-07-06,ASIGNADA
1373,9,2,9,1,1,2024-07-06,SIN_CUPO
1374,9,2,8,1,1,2024-07-06,SIN_CUPO
1375,9,2,2,1,1,2024-07-10,SIN_CUPO
1376,9,2,5,1,3,2024-07-07,ASIGNADA
1377,161,2,9,1,1,2024-07-09,SIN_CUPO
1378,161,2,3,2,2,2024-07-07,ASIGNADA
1379,161,2,6,1,2,2024-07-07,ASIGNADA
1380,161,2,1,1,1,2024-07-04,SIN_CUPO
1381,62,2,4,1,1,2024-07-02,SIN_CUPO
1382,62,2,1,1,1,2024-07-11,NO_ELEGIBLE
1383,62,2,9,1,1,2024-07-02,SIN_CUPO
1384,62,2,8,1,1,2024-07-03,SIN_CUPO
1385,90,2,2,2,1,2024-07-03,ASIGNADA
1386,90,2,4,1,2,2024-07-01,ASIGNADA
1387,90,2,7,1,1,2024-07-08,SIN_CUPO
1388,90,2,6,1,2,2024-07-06,ASIGNADA
1389,81,2,6,1,1,2024-07-10,SIN_CUPO
1390,81,2,1,1,1,2024-07-04,SIN_CUPO
1391,81,2,5,1,3,2024-07-02,ASIGNADA
1392,81,2,3,2,1,2024-07-03,ASIGNADA
1393,113,2,8,1,2,2024-07-05,ASIGNADA
1394,113,2,5,1,2,2024-07-07,ASIGNADA
1395,113,2,2,2,1,2024-07-10,ASIGNADA
1396,113,2,9,2,3,2024-07-02,ASIGNADA
1397,143,2,8,1,2,2024-07-05,ASIGNADA
1398,143,2,5,2,2,2024-07-01,ASIGNADA
1399,143,2,9,1,2,2024-07-02,ASIGNADA
1400,143,2,6,2,1,2024-07-03,ASIGNADA
1401,28,2,8,1,2,2024-07-11,ASIGNADA
1402,28,2,1,3,1,2024-07-07,ASIGNADA
1403,28,2,7,1,1,2024-07-08,SIN_CUPO
1404,28,2,4,2,1,2024-07-04,ASIGNADA
1405,124,2,8,1,1,2024-07-03,SIN_CUPO
1406,124,2,2,3,2,2024-07-06,ASIGNADA
1407,124,2,9,2,1,2024-07-03,ASIGNADA
1408,124,2,7,1,1,2024-07-07,SIN_CUPO
1409,240,2,4,2,1,2024-07-05,ASIGNADA
1410,240,2,9,2,2,2024-07-10,ASIGNADA
1411,240,2,6,1,2,2024-07-03,ASIGNADA
1412,240,2,5,1,3,2024-07-09,NO_ELEGIBLE
1413,126,2,5,2,1,2024-07-01,ASIGNADA
1414,126,2,6,1,2,2024-07-05,ASIGNADA
1415,126,2,9,1,2,2024-07-04,ASIGNADA
1416,126,2,4,3,2,2024-07-08,ASIGNADA
1417,2,2,8,2,1,2024-07-03,ASIGNADA
1418,2,2,5,3,1,2024-07-02,ASIGNADA
1419,2,2,2,2,1,2024-07-10,ASIGNADA
1420,2,2,3,1,1,2024-07-05,SIN_CUPO
1421,140,2,3,2,1,2024-07-03,SIN_CUPO
1422,140,2,8,2,1,2024-07-11,ASIGNADA
1423,140,2,1,2,3,2024-07-11,ASIGNADA
1424,140,2,9,1,1,2024-07-10,SIN_CUPO
1425,219,2,1,2,1,2024-07-11,ASIGNADA
1426,219,2,6,1,1,2024-07-10,SIN_CUPO
1427,219,2,7,2,1,2024-07-07,DESISTIDA
1428,219,2,9,1,1,2024-07-09,SIN_CUPO
1429,170,2,4,3,1,2024-07-06,ASIGNADA
1430,170,2,3,3,1,2024-07-08,ASIGNADA
1431,170,2,2,2,1,2024-07-05,ASIGNADA
1432,170,2,9,1,1,2024-07-11,SIN_CUPO
1433,41,2,5,1,1,2024-07-11,SIN_CUPO
1434,41,2,2,1,1,2024-07-02,SIN_CUPO
1435,41,2,1,1,2,2024-07-03,ASIGNADA
1436,41,2,3,1,1,2024-07-10,SIN_CUPO
1437,80,2,8,1,1,2024-07-08,SIN_CUPO
1438,80,2,6,1,2,2024-07-08,ASIGNADA
1439,80,2,7,2,2,2024-07-02,ASIGNADA
1440,80,2,2,2,2,2024-07-01,ASIGNADA
1441,190,2,2,1,1,2024-07-04,SIN_CUPO
1442,190,2,5,1,2,2024-07-04,ASIGNADA
1443,190,2,7,3,1,2024-07-10,ASIGNADA
1444,190,2,8,3,1,2024-07-05,ASIGNADA
1445,61,2,8,1,1,2024-07-11,SIN_CUPO
1446,61,2,5,1,1,2024-07-08,NO_ELEGIBLE
1447,61,2,7,2,3,2024-07-04,ASIGNADA
1448,61,2,1,1,2,2024-07-04,ASIGNADA
1449,100,2,8,1,1,2024-07-04,SIN_CUPO
1450,100,2,3,3,2,2024-07-04,DESISTIDA
1451,100,2,5,3,2,2024-07-10,ASIGNADA
1452,100,2,9,2,1,2024-07-11,NO_ELEGIBLE
1453,236,2,7,1,3,2024-07-01,ASIGNADA
1454,236,2,2,1,1,2024-07-08,SIN_CUPO
1455,236,2,1,1,1,2024-07-03,SIN_CUPO
1456,236,2,5,1,2,2024-07-08,ASIGNADA
1457,210,2,2,3,1,2024-07-05,ASIGNADA
1458,210,2,1,1,1,2024-07-09,SIN_CUPO
1459,210,2,3,1,3,2024-07-06,ASIGNADA
1460,210,2,7,1,1,2024-07-02,SIN_CUPO
1461,226,2,2,2,2,2024-07-01,ASIGNADA
1462,226,2,1,1,1,2024-07-04,SIN_CUPO
1463,226,2,3,1,1,2024-07-04,SIN_CUPO
1464,226,2,5,1,1,2024-07-10,NO_ELEGIBLE
1465,30,2,6,1,1,2024-07-02,DESISTIDA
1466,30,2,3,1,3,2024-07-02,ASIGNADA
1467,30,2,2,1,2,2024-07-01,ASIGNADA
1468,30,2,7,1,1,2024-07-09,SIN_CUPO
1469,119,2,9,1,1,2024-07-01,SIN_CUPO
1470,119,2,3,3,1,2024-07-02,ASIGNADA
1471,119,2,2,1,1,2024-07-11,SIN_CUPO
1472,119,2,5,1,1,2024-07-09,SIN_CUPO
1473,108,2,8,1,3,2024-07-04,ASIGNADA
1474,108,2,3,1,1,2024-07-03,SIN_CUPO
1475,108,2,1,2,3,2024-07-03,ASIGNADA
1476,108,2,9,1,3,2024-07-06,ASIGNADA
1477,128,2,7,3,1,2024-07-09,ASIGNADA
1478,128,2,1,1,2,2024-07-04,ASIGNADA
1479,128,2,2,3,2,2024-07-01,NO_ELEGIBLE
1480,128,2,5,3,1,2024-07-03,ASIGNADA
1481,184,2,4,2,2,2024-07-09,ASIGNADA
1482,184,2,6,2,2,2024-07-05,ASIGNADA
1483,184,2,7,1,2,2024-07-04,ASIGNADA
1484,184,2,8,3,2,2024-07-05,ASIGNADA
1485,164,2,5,1,1,2024-07-05,SIN_CUPO
1486,164,2,8,3,3,2024-07-05,ASIGNADA
1487,164,2,9,1,3,2024-07-05,ASIGNADA
1488,164,2,6,1,1,2024-07-05,SIN_CUPO
1489,91,2,5,1,1,2024-07-09,SIN_CUPO
1490,91,2,6,1,1,2024-07-05,SIN_CUPO
1491,91,2,3,1,1,2024-07-04,SIN_CUPO
1492,91,2,8,1,1,2024-07-02,SIN_CUPO
1493,175,2,8,1,1,2024-07-02,SIN_CUPO
1494,175,2,7,1,1,2024-07-02,SIN_CUPO
1495,175,2,4,3,2,2024-07-11,ASIGNADA
1496,175,2,6,3,1,2024-07-10,ASIGNADA
1497,133,2,3,1,2,2024-07-04,ASIGNADA
1498,133,2,8,2,2,2024-07-11,ASIGNADA
1499,133,2,4,2,2,2024-07-09,NO_ELEGIBLE
1500,133,2,6,1,1,2024-07-05,SIN_CUPO
1501,144,2,8,1,2,2024-07-05,ASIGNADA
1502,144,2,7,1,1,2024-07-10,SIN_CUPO
1503,144,2,1,1,3,2024-07-10,ASIGNADA
